row_rank,competitor_name,facebook_page_id,facebook_page_name,facebook_page_followers,target_country,ad_library_id,ad_library_url,ad_start_date,ad_end_date,has_low_impression_warning,ad_has_multiple_versions,ad_version_count,ad_primary_text,ad_description,ad_cta_label,ad_destination_url,ad_media_type,ad_distribution_platforms,creative_count_in_ad,creative_index_in_ad,creative_aspect_ratio,facebook_video_cdn_url_at_scrape,facebook_thumbnail_cdn_url_at_scrape,facebook_cdn_url_expiry_at_scrape,scrape_run_date,r2_public_url,first_scrape_run_date,latest_scrape_run_date,competitor_analysis_docx_r2_url,supernova_rewrite_docx_r2_url,orig_frame_urls,gen_panel_urls,char_sheet_urls
285,Wispr Flow,,Wispr Flow,,ALL,1519449926514198,https://www.facebook.com/ads/library/?id=1519449926514198,2026-05-15,,false,true,1,Voice to text with AI to clean it up. No prompts. No rewrites. Just what you said — in any app on your phone or laptop.,Won't tell you what to say,Download,https://www.wisprflow.ai/,Image,4 platforms,1,0,4:5,,https://scontent.fblr22-2.fna.fbcdn.net/v/t39.35426-6/699730819_1649810849604435_5348871945421256252_n.jpg?stp=dst-jpg_s600x600_tt6&_nc_cat=105&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=cD4xs9BCUKQQ7kNvwEVDkR2&_nc_oc=AdqbCuKqqwinQHiJDtHyyTcrrUwQfOLEYgsKfcrvbrFG760hOW7NDObQEjIHksTWfyk&_nc_zt=14&_nc_ht=scontent.fblr22-2.fna&_nc_gid=-xET8A_zjAjsC1OGcy8edg&_nc_ss=7b2a8&oh=00_Af6RDvSzRpob82SwBVxuws6ty5BmqcjRL5dNV3k0zOCtLg&oe=6A1F0EBF,2026-06-02T17:11:27.000Z,2026-05-29,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/1519449926514198.jpg,2026-05-28,2026-05-29,,,,,
287,Wispr Flow,,Wispr Flow,,ALL,984591057764568,https://www.facebook.com/ads/library/?id=984591057764568,2026-05-15,,false,true,1,Talk it out. Flow turns it into clean text in any app on your phone or laptop. You ship it. You get the credit.,Does the writing. Takes no credit.,Download,https://www.wisprflow.ai/,Image,4 platforms,1,0,4:5,,https://scontent.fblr22-1.fna.fbcdn.net/v/t39.35426-6/700453792_1299141695107993_9102049164818741702_n.jpg?stp=dst-jpg_s600x600_tt6&_nc_cat=108&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=7gDfI1bjoLMQ7kNvwHhyU-m&_nc_oc=AdpvGDdKj6-uKB5KgUewcJDUY0ApO05gJ7-A38k6kampmJ9Zo8d8bR6NBZ8RlivOm_Y&_nc_zt=14&_nc_ht=scontent.fblr22-1.fna&_nc_gid=-xET8A_zjAjsC1OGcy8edg&_nc_ss=7b2a8&oh=00_Af7lYs5OCNv4ojpQhg4dR9gs8ELuBtyjFPx9dTudxHAbWg&oe=6A1EEED7,2026-06-02T14:55:19.000Z,2026-05-29,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/984591057764568.jpg,2026-05-28,2026-05-29,,,,,
289,Wispr Flow,,Wispr Flow,,ALL,1511699417218878,https://www.facebook.com/ads/library/?id=1511699417218878,2026-05-22,,false,false,1,"I completely replaced my keyboard with my voice. ⚡️
Last week alone I got 10 hours back.
Flow turns talk into perfectly written text. No edits.
Download Flow free 👇",,,https://www.wisprflow.ai/?trybe=34b8fc65,Video,4 platforms,1,0,9:16,https://scontent.fblr22-2.fna.fbcdn.net/o1/v/t2/f2/m412/AQPfoyn1BRu1Eq22x97LquITWohz-ILrf4lp4rrt-AM6wunlMT0g4JmDrvwN7qQtVYPfKboxiDvI6vPmn_EPAhZoxtz6llxdp6Rctp4nQQ.mp4?_nc_cat=110&_nc_oc=AdoYPDD6Frhe8IMxyIO8-VYQ0XWr-E2C0xPT7y4bJkzOsGoQIXMpulQV8IM-Pmgy-pk&_nc_sid=8bf8fe&_nc_ht=scontent.fblr22-2.fna.fbcdn.net&_nc_ohc=2J5GcGXS_EgQ7kNvwENIalO&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5WSV9VU0VDQVNFX1BST0RVQ1RfVFlQRS4uQzMuMzYwLnN2ZV9zZCIsInhwdl9hc3NldF9pZCI6OTU3OTQ3OTY2ODMzMzg1LCJhc3NldF9hZ2VfZGF5cyI6MjIsInZpX3VzZWNhc2VfaWQiOjEwMTM5LCJkdXJhdGlvbl9zIjoxNywidXJsZ2VuX3NvdXJjZSI6Ind3dyJ9&ccb=17-1&_nc_gid=CnnZr6NQD3djASIRkUqciQ&_nc_ss=7b2a8&_nc_zt=28&oh=00_Af7gVAg2Rm-hryu7PFSx8q7ateMW8ijsOVK-H6vJh3m6Bw&oe=6A1E11C0,,2026-06-01T23:12:00.000Z,2026-05-28,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/1511699417218878.mp4,2026-05-28,2026-05-29,,,,,
290,Wispr Flow,,Wispr Flow,,ALL,1493576399191050,https://www.facebook.com/ads/library/?id=1493576399191050,2026-05-21,,false,false,1,"In 2025 you typed every prompt, ticket, and PR. 📅
In 2026 the best devs just talk.
Hold a key, speak it, Flow ships it.
Try Flow free 👇",,,https://www.wisprflow.ai/?trybe=9302dd99,Video,5 platforms,1,0,9:16,https://scontent.fblr22-2.fna.fbcdn.net/o1/v/t2/f2/m412/AQOaBp8MAoitHya19wwdkO1PZKA78dQQbhGNlDUio_m0KEVV_RMYLy6lY9RD6_iBbYqN86Gvn59wqKq4R8lYA0CUUNCS99rMW9f7IOw8ag.mp4?_nc_cat=105&_nc_oc=AdqDpfqKlDeQ6onsNIm7YQVqw7nBAX6zxv71V6p0a8yU5rFKjzSzwxJHEXIPIvaKTvI&_nc_sid=8bf8fe&_nc_ht=scontent.fblr22-2.fna.fbcdn.net&_nc_ohc=rWBK-7_Jzr8Q7kNvwE-Wn96&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5WSV9VU0VDQVNFX1BST0RVQ1RfVFlQRS4uQzMuMzYwLnN2ZV9zZCIsInhwdl9hc3NldF9pZCI6MTUxNzU4NDY4NjQxMTQxNCwiYXNzZXRfYWdlX2RheXMiOjYsInZpX3VzZWNhc2VfaWQiOjEwMTM5LCJkdXJhdGlvbl9zIjoyNSwidXJsZ2VuX3NvdXJjZSI6Ind3dyJ9&ccb=17-1&_nc_gid=CnnZr6NQD3djASIRkUqciQ&_nc_ss=7b2a8&_nc_zt=28&oh=00_Af6AVX6w5JdDIE1m7dsf1tmPv0LFh_vpqkiZn80z1ciP5w&oe=6A1E2249,,2026-06-02T00:22:33.000Z,2026-05-28,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/1493576399191050.mp4,2026-05-28,2026-05-29,,,,,
291,Wispr Flow,,Wispr Flow,,ALL,967575696101853,https://www.facebook.com/ads/library/?id=967575696101853,2026-05-21,,false,false,1,"TechCrunch says talking to your computer is awkward. 🤨
You know what's awkward? Two hours typing what you could say in five minutes.
Speaking is 4x faster. Flow makes it clean.
Download Flow free 👇",,,https://www.wisprflow.ai/?trybe=3402478c,Video,4 platforms,1,0,9:16,https://scontent.fblr22-2.fna.fbcdn.net/o1/v/t2/f2/m412/AQNyPbVR9xyX4Lu9-m1j7730Jb-ISKdE2SPQz5vKBZJoHrxWcoaLjgjhRcNDJ0oBYvw3r5W6pNcyVNm10bhWF6IVM4VyKnEa8r0kH3ecxQ.mp4?_nc_cat=100&_nc_oc=AdquCr3TWAFhi_8Ur8jj4OMk7hJegF1_o1vw7rx2xMF-XvlqokyjvqyiR-RmfIlRaU4&_nc_sid=8bf8fe&_nc_ht=scontent.fblr22-2.fna.fbcdn.net&_nc_ohc=n2nP4pzDvIMQ7kNvwHsZ5Q6&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5WSV9VU0VDQVNFX1BST0RVQ1RfVFlQRS4uQzMuMzYwLnN2ZV9zZCIsInhwdl9hc3NldF9pZCI6MTY4MDczMzk2OTczODg4MywiYXNzZXRfYWdlX2RheXMiOjYsInZpX3VzZWNhc2VfaWQiOjEwMTM5LCJkdXJhdGlvbl9zIjoxOCwidXJsZ2VuX3NvdXJjZSI6Ind3dyJ9&ccb=17-1&_nc_gid=CnnZr6NQD3djASIRkUqciQ&_nc_ss=7b2a8&_nc_zt=28&oh=00_Af4csffvQADaY6wNHwz3PuGbKz9GgxH-nTR2DkNYo3i57A&oe=6A1DF2F6,,2026-06-01T21:00:38.000Z,2026-05-28,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/967575696101853.mp4,2026-05-28,2026-05-29,,,,,
292,Wispr Flow,,Wispr Flow,,ALL,1462024831867901,https://www.facebook.com/ads/library/?id=1462024831867901,2026-05-21,,false,false,1,"The Guardian calls it voice-pilling. ⚡️
I've been doing it since my son was born — one hand, zero time.
Flow turns everything I say into clean text.
Download Flow free 👇",,,https://www.wisprflow.ai/?trybe=7e53908f,Video,4 platforms,1,0,9:16,https://scontent.fblr22-2.fna.fbcdn.net/o1/v/t2/f2/m412/AQO6fKFZlgsotF1uknyGzsoB2g6bl_sqUH8LL8r7PWRwejwd6fr1GlNY1TQ6bctFOPkFQ_7CxlA6Cb2oKNNOBC3LDyJUBQmlj7PYp2IoXQ.mp4?_nc_cat=105&_nc_oc=AdqyR1QCtwkwgyEaJyJwL2qtHS3m3j8geWOoTMQywfSlzbIIJa1EzXGKasosANVxJwI&_nc_sid=8bf8fe&_nc_ht=scontent.fblr22-2.fna.fbcdn.net&_nc_ohc=749yU1xU4FkQ7kNvwHRSbh7&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5WSV9VU0VDQVNFX1BST0RVQ1RfVFlQRS4uQzMuMzYwLnN2ZV9zZCIsInhwdl9hc3NldF9pZCI6OTYxNTc2NzEwMDkwODEwLCJhc3NldF9hZ2VfZGF5cyI6NiwidmlfdXNlY2FzZV9pZCI6MTAxMzksImR1cmF0aW9uX3MiOjI3LCJ1cmxnZW5fc291cmNlIjoid3d3In0%3D&ccb=17-1&_nc_gid=CnnZr6NQD3djASIRkUqciQ&_nc_ss=7b2a8&_nc_zt=28&oh=00_Af4H11Us1owbrsoSf3j3sif2X7PnYh3uREsB8rjWfnGGVQ&oe=6A1E1179,,2026-06-01T23:10:49.000Z,2026-05-28,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/1462024831867901.mp4,2026-05-28,2026-05-29,,,,,
293,Wispr Flow,,Wispr Flow,,ALL,2074295093462029,https://www.facebook.com/ads/library/?id=2074295093462029,2026-05-18,,false,true,1,"Voice to clean, polished text in any app. No mission statement. No manifesto. Just fewer emails when you wake up.",Won't transform your life. Will clear your inbox.,Learn More,https://www.wisprflow.ai/,Image,5 platforms,1,0,9:16,,https://scontent.fblr22-2.fna.fbcdn.net/v/t39.35426-6/699515856_971547975617166_4498036460540638153_n.jpg?stp=dst-jpg_s600x600_tt6&_nc_cat=107&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=b-hphPrsc7AQ7kNvwGoVwZH&_nc_oc=AdoWIJ-nErida9k46YeK8lxWrvbiauggkYtMRuqAA1R1alXpQsSUQfuALs4MokSC220&_nc_zt=14&_nc_ht=scontent.fblr22-2.fna&_nc_gid=-xET8A_zjAjsC1OGcy8edg&_nc_ss=7b2a8&oh=00_Af5SwkvNKHm8BJjvNtNN8gdznWgRP-bxVJYFuKP7kw93vQ&oe=6A1EF26B,2026-06-02T15:10:35.000Z,2026-05-29,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/2074295093462029.jpg,2026-05-28,2026-05-29,,,,,
294,Wispr Flow,,Wispr Flow,,ALL,983902797669874,https://www.facebook.com/ads/library/?id=983902797669874,2026-05-21,,false,false,1,"Cursor, Claude, Windsurf, ChatGPT — I live in all four. 💻
Flow works across every single one.
No retyping, no context switching.
Download Flow free 👇",,,https://www.wisprflow.ai/?trybe=61b7d1b8,Video,5 platforms,1,0,9:16,https://scontent.fblr22-1.fna.fbcdn.net/o1/v/t2/f2/m412/AQPpSQxPvrKzUFtEuSWDO_sLvw-gqWHNkIBXRkXyvkohXHMMSeW92OtMn-r5AQpXyfRn1tgX6JCZKs9injxYCHwd_TAB75_-jFZ3nqm_Gw.mp4?_nc_cat=103&_nc_oc=Adpf3_1xjbPDXs3wMUjtFq5np6OIRHTueURRaYLgp2Iiqx4ru1XAiJ6FKb3urw6uYwY&_nc_sid=8bf8fe&_nc_ht=scontent.fblr22-1.fna.fbcdn.net&_nc_ohc=-54lidbL99EQ7kNvwEbU1vm&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5WSV9VU0VDQVNFX1BST0RVQ1RfVFlQRS4uQzMuMzYwLnN2ZV9zZCIsInhwdl9hc3NldF9pZCI6MjMzMTg2ODU1NzU4NDQ2MCwiYXNzZXRfYWdlX2RheXMiOjYsInZpX3VzZWNhc2VfaWQiOjEwMTM5LCJkdXJhdGlvbl9zIjoyMiwidXJsZ2VuX3NvdXJjZSI6Ind3dyJ9&ccb=17-1&_nc_gid=CnnZr6NQD3djASIRkUqciQ&_nc_ss=7b2a8&_nc_zt=28&oh=00_Af7Krpb6gbPFF1pfQgPH3IhxX373_7b2YlFB8oRCWdEEvA&oe=6A1E192B,,2026-06-01T23:43:39.000Z,2026-05-28,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/983902797669874.mp4,2026-05-28,2026-05-29,,,,,
295,Wispr Flow,,Wispr Flow,,ALL,1696174794914986,https://www.facebook.com/ads/library/?id=1696174794914986,2026-05-23,,false,false,1,"Why is voice typing still this bad? 🤨
Siri butchers names every time. 'Casey' becomes something else.
Flow learns names after one fix and never gets them wrong again.
Download Flow free 👇",,,https://wisprflow.ai/,Video,5 platforms,1,0,9:16,https://scontent.fblr22-1.fna.fbcdn.net/o1/v/t2/f2/m412/AQMusckVY5er8voYp9bXuqW7gkrWro_Ru-m196zGvBro-FD7VDixvFp0FDhuIUrMS9miLK2u0zhfhJnCG9Uw8HP6_0eUx0KIG0MBWW21Kw.mp4?_nc_cat=106&_nc_oc=AdrRTU9kxcheHKGO2Odf5bUMw4PW_oA9JK3O_Y-dupahQQknRQYIOBwjOenlm6vHxy8&_nc_sid=8bf8fe&_nc_ht=scontent.fblr22-1.fna.fbcdn.net&_nc_ohc=L9l0tvmtGt8Q7kNvwFBkBdF&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5WSV9VU0VDQVNFX1BST0RVQ1RfVFlQRS4uQzMuMzYwLnN2ZV9zZCIsInhwdl9hc3NldF9pZCI6MTQ3NzYxNDMwNzE4Nzc2MSwiYXNzZXRfYWdlX2RheXMiOjIyLCJ2aV91c2VjYXNlX2lkIjoxMDEzOSwiZHVyYXRpb25fcyI6MzQsInVybGdlbl9zb3VyY2UiOiJ3d3cifQ%3D%3D&ccb=17-1&_nc_gid=CnnZr6NQD3djASIRkUqciQ&_nc_ss=7b2a8&_nc_zt=28&oh=00_Af65CWufpX0Ybq8_F7vodCW3D_fFkQfvpLbuh9ZGSe_5Dw&oe=6A1DFAB4,,2026-06-01T21:33:40.000Z,2026-05-28,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/1696174794914986.mp4,2026-05-28,2026-05-29,,,,,
296,Wispr Flow,,Wispr Flow,,ALL,1621028679007922,https://www.facebook.com/ads/library/?id=1621028679007922,2026-05-23,,false,false,1,"Typing is the bottleneck.
Wispr Flow fixes it. 
Try it 👇",Wispr Flow: Stop the typing spiral,Download,https://wisprflow.ai/,Video,5 platforms,1,0,9:16,https://scontent.fblr22-1.fna.fbcdn.net/o1/v/t2/f2/m412/AQOoOWaDDvyAUoSMhSjGK4l-nuCBsOSWflqmcxZW-1rBXzihjnbWgTZAiyIt97P6AWOoN4EoflukkK7SsRysrN7njxeQp_R9TtFeNsZFBA.mp4?_nc_cat=104&_nc_oc=AdpL8VCG0YFFFZ8B_nZCYxVBtV8tCvRzLnHTK3uNPrRxpHaa6hbhp0ew0AkVy8ehg4M&_nc_sid=8bf8fe&_nc_ht=scontent.fblr22-1.fna.fbcdn.net&_nc_ohc=Sm5zM9BzX-QQ7kNvwFVM06B&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5WSV9VU0VDQVNFX1BST0RVQ1RfVFlQRS4uQzMuMzYwLnN2ZV9zZCIsInhwdl9hc3NldF9pZCI6MjYyNDQ1MDUwNzUxODg5NjcsImFzc2V0X2FnZV9kYXlzIjo2NCwidmlfdXNlY2FzZV9pZCI6MTA3OTksImR1cmF0aW9uX3MiOjMzLCJ1cmxnZW5fc291cmNlIjoid3d3In0%3D&ccb=17-1&_nc_gid=CnnZr6NQD3djASIRkUqciQ&_nc_ss=7b2a8&_nc_zt=28&oh=00_Af7j4_pJLBB2kmUAQ5FLFNQrTAzidkW5vCJEYVubsve7OA&oe=6A1E09EE,,2026-06-01T22:38:38.000Z,2026-05-28,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/1621028679007922.mp4,2026-05-28,2026-05-29,,,,,
297,Wispr Flow,,Wispr Flow,,ALL,1433413138553184,https://www.facebook.com/ads/library/?id=1433413138553184,2026-05-21,,false,false,1,"What if your only slow part was the keyboard? ⚡️
Your ideas are fast. Your voice is fast. Your fingers aren't.
Flow fixes that. Works in every app.
Download Flow free 👇",,,https://www.wisprflow.ai/?trybe=89fc853b,Video,4 platforms,1,0,9:16,https://scontent.fblr22-1.fna.fbcdn.net/o1/v/t2/f2/m412/AQNrI0-yPxCAliK7WBbBHiPXRRwsGljOeEWslIdAIx_HeD7r4LxEBA-3spbF_wja9nWWTaIUqPBm1hVqM6mpFSk-3HBJa9Gpl9ob2QM9tw.mp4?_nc_cat=102&_nc_oc=AdpXWCzOiGL7tSzMHH1YdFSPuULStuWGhg0btX5H47GEgIpjpefx8DakvSx2-r0bE6g&_nc_sid=8bf8fe&_nc_ht=scontent.fblr22-1.fna.fbcdn.net&_nc_ohc=cOZ5fY1JPcgQ7kNvwHdD5tC&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5WSV9VU0VDQVNFX1BST0RVQ1RfVFlQRS4uQzMuMzYwLnN2ZV9zZCIsInhwdl9hc3NldF9pZCI6MjE0MTc3NjEzNjYxMDM2OSwiYXNzZXRfYWdlX2RheXMiOjYsInZpX3VzZWNhc2VfaWQiOjEwMTM5LCJkdXJhdGlvbl9zIjozMCwidXJsZ2VuX3NvdXJjZSI6Ind3dyJ9&ccb=17-1&_nc_gid=CnnZr6NQD3djASIRkUqciQ&_nc_ss=7b2a8&_nc_zt=28&oh=00_Af701GQkcInzT6BdZ9upjG2DrNj23UVdO0ke-aByTGcN_g&oe=6A1E0D50,,2026-06-01T22:53:04.000Z,2026-05-28,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/1433413138553184.mp4,2026-05-28,2026-05-29,,,,,
298,Wispr Flow,,Wispr Flow,,ALL,1678808119834291,https://www.facebook.com/ads/library/?id=1678808119834291,2026-05-21,,false,false,1,"Fix the bug in hero — no, contact.tsl. 🐛
Flow caught the swap and shipped the prompt.
Cursor fixed it without a single key.
Try Flow free 👇",,,https://www.wisprflow.ai/?trybe=c5e11f66,Video,5 platforms,1,0,9:16,https://scontent.fblr22-2.fna.fbcdn.net/o1/v/t2/f2/m412/AQMslidR9CeVS2Z_TzqLcBo1G9914W8ZoH2FQlRBtnxYc8mchbKB7ZI6lY8_bRTGEP0d-2lkvMqJDHpcYXiu9LEvn2F0VkHTO1Pvyz8_YQ.mp4?_nc_cat=100&_nc_oc=AdrLOvN54C99SMpzLcX7m-mDv7T380zqcsn5ODzMZeKpIv-QNlYzkFhplo2kzQG4bLM&_nc_sid=8bf8fe&_nc_ht=scontent.fblr22-2.fna.fbcdn.net&_nc_ohc=Zk9BhevEElsQ7kNvwHE6hK0&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5WSV9VU0VDQVNFX1BST0RVQ1RfVFlQRS4uQzMuMzYwLnN2ZV9zZCIsInhwdl9hc3NldF9pZCI6MTg4NTEwMDAxMjA4MDIwMywiYXNzZXRfYWdlX2RheXMiOjYsInZpX3VzZWNhc2VfaWQiOjEwMTM5LCJkdXJhdGlvbl9zIjoxNSwidXJsZ2VuX3NvdXJjZSI6Ind3dyJ9&ccb=17-1&_nc_gid=CnnZr6NQD3djASIRkUqciQ&_nc_ss=7b2a8&_nc_zt=28&oh=00_Af5oDt0jEzX1ykxbhWePIAtylbGPB0oU64WQJY3hN4bLBA&oe=6A1E10D6,,2026-06-01T23:08:06.000Z,2026-05-28,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/1678808119834291.mp4,2026-05-28,2026-05-29,,,,,
299,Wispr Flow,,Dion Does Content,,ALL,2474135039736662,https://www.facebook.com/ads/library/?id=2474135039736662,2026-05-22,,false,false,1,"If your brain moves faster than your fingers — typing is holding you back. 😩
Speak to Wispr Flow instead.
4x faster. Perfectly formatted. No retyping. ✅
Try free 👇",,,http://www.wisprflow.ai/?trybe=ef9c10ba,Video,4 platforms,1,0,9:16,https://scontent.fblr22-1.fna.fbcdn.net/o1/v/t2/f2/m412/AQMbD4jlZP8Kd-6QEeJFDJXvD37LHci1ByXBomtAOXhZvdEvsIhA4aa95MxF-eGMIpjoSeuSRyBWVAkyfqeDxPCbtsEoq39ZqlZwQ890TQ.mp4?_nc_cat=109&_nc_oc=AdqOrOsiJayt-PjWwNfskj_kh8zVsSLX8xRNVH45Xl5Sb3wPhxdo5qRP-rI0NN6fNXk&_nc_sid=8bf8fe&_nc_ht=scontent.fblr22-1.fna.fbcdn.net&_nc_ohc=bq55_bwUw6EQ7kNvwFZ0cLs&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5WSV9VU0VDQVNFX1BST0RVQ1RfVFlQRS4uQzMuMzYwLnN2ZV9zZCIsInhwdl9hc3NldF9pZCI6NDU5MDI4OTY0MTIwMzU1MSwiYXNzZXRfYWdlX2RheXMiOjM0LCJ2aV91c2VjYXNlX2lkIjoxMDEzOSwiZHVyYXRpb25fcyI6MTMsInVybGdlbl9zb3VyY2UiOiJ3d3cifQ%3D%3D&ccb=17-1&_nc_gid=CnnZr6NQD3djASIRkUqciQ&_nc_ss=7b2a8&_nc_zt=28&oh=00_Af4GgzrmOyNTh3AUf8t7L0ZemCtacjqwbgX5MrEPM9EVEw&oe=6A1E16B5,,2026-06-01T23:33:09.000Z,2026-05-28,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/2474135039736662.mp4,2026-05-28,2026-05-29,,,,,
300,Wispr Flow,,Wispr Flow,,ALL,1691799135604942,https://www.facebook.com/ads/library/?id=1691799135604942,2026-05-23,,false,false,1,"We built the most accurate voice dictation model on the market. 2x more accurate than Siri, and it works everywhere on your Mac, PC or iPhone.",,,https://wisprflow.ai/,Video,5 platforms,1,0,9:16,https://scontent.fblr22-2.fna.fbcdn.net/o1/v/t2/f2/m412/AQNGjoqeKNJKBK8q-g6iQd6ytDwsFHfv2yxy0k1oGU2i8QVwA0J1-y455fg3bXqsc4NlVagFssNYgSnYVMbhYTBSXjS0-a3TDQCDaEjOCA.mp4?_nc_cat=110&_nc_oc=AdrSWMjzBslxoKoMTq29GrfFd7_t6fG6oPjFGq7e4gJiJGOMCefOa42-3jUfeTIB8FY&_nc_sid=8bf8fe&_nc_ht=scontent.fblr22-2.fna.fbcdn.net&_nc_ohc=4-ctYMezcu0Q7kNvwFe6ywz&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5WSV9VU0VDQVNFX1BST0RVQ1RfVFlQRS4uQzMuMzYwLnN2ZV9zZCIsInhwdl9hc3NldF9pZCI6MTU1MDc1NDUzMjg4MTU5NCwiYXNzZXRfYWdlX2RheXMiOjExOSwidmlfdXNlY2FzZV9pZCI6MTA3OTksImR1cmF0aW9uX3MiOjE4LCJ1cmxnZW5fc291cmNlIjoid3d3In0%3D&ccb=17-1&_nc_gid=CnnZr6NQD3djASIRkUqciQ&_nc_ss=7b2a8&_nc_zt=28&oh=00_Af5CAm6tCh4cs2uG6CbGgjm4bnA-NRmQXICWe5m8vlI5-w&oe=6A1E0FC0,,2026-06-01T23:03:28.000Z,2026-05-28,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/1691799135604942.mp4,2026-05-28,2026-05-29,,,,,
301,Wispr Flow,,Wispr Flow,,ALL,1310877167913494,https://www.facebook.com/ads/library/?id=1310877167913494,2026-05-22,,false,false,1,"When I'm over-stimulated, typing feels impossible. 😵‍💫
I just talk. Flow turns the mess into clean text.
No more fighting the blank screen.
Download Flow free 👇",,,http://itunes.apple.com/app/id6497229487,Video,3 platforms,1,0,9:16,https://scontent.fblr22-1.fna.fbcdn.net/o1/v/t2/f2/m412/AQN8gj-zWrqVMyleZLCW_Y_gBPxOdNlUDqyuqbUy6io-pItwc0WL5g-NLlkUaWXC2J9lrNoO3QWuNJ6JgQsLBnGr3RiUGbtKUwKl7mJeSg.mp4?_nc_cat=101&_nc_oc=AdqpC8yCBDtTEfUJYWvIF-ljYDuk7io44Y5LWd3O9VRMtUuQLZ6unTGSB0R1QynGCFQ&_nc_sid=8bf8fe&_nc_ht=scontent.fblr22-1.fna.fbcdn.net&_nc_ohc=q7F3tX2HIKsQ7kNvwGQNrQB&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5WSV9VU0VDQVNFX1BST0RVQ1RfVFlQRS4uQzMuMzYwLnN2ZV9zZCIsInhwdl9hc3NldF9pZCI6MTMwNzQ5MjY0NzQ2NDI3MywiYXNzZXRfYWdlX2RheXMiOjYsInZpX3VzZWNhc2VfaWQiOjEwMTM5LCJkdXJhdGlvbl9zIjoxOSwidXJsZ2VuX3NvdXJjZSI6Ind3dyJ9&ccb=17-1&_nc_gid=cv-R65EvMmtNPoFT7_5XVg&_nc_ss=7b2a8&_nc_zt=28&oh=00_Af7piMYN2lmymoZZWzHkkax4C4aenBeyAAfi1aRhHI-9Jg&oe=6A1E0EB5,,2026-06-01T22:59:01.000Z,2026-05-28,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/1310877167913494.mp4,2026-05-28,2026-05-29,,,,,
303,Wispr Flow,,Wispr Flow,,ALL,27904360405834066,https://www.facebook.com/ads/library/?id=27904360405834066,2026-05-15,,false,true,1,No rewrites. No coaching. No opinions. Voice to text with AI to clean it up — works in any app on your phone or laptop.,Just writes what you said,Download,https://www.wisprflow.ai/,Image,4 platforms,1,0,4:5,,https://scontent.fblr22-1.fna.fbcdn.net/v/t39.35426-6/700625477_1452240336917768_3699541529994316001_n.jpg?stp=dst-jpg_s600x600_tt6&_nc_cat=103&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=R5-lBe7GfbEQ7kNvwH0fxRY&_nc_oc=Adolle0VZSBPNwppbO8JtjqQvhi2OI3aMHilyEBpiKLyARIo6a3Y-F5juu34YW8uBjk&_nc_zt=14&_nc_ht=scontent.fblr22-1.fna&_nc_gid=9VaUNmmEQiCSG2LZmHZsLA&_nc_ss=7b2a8&oh=00_Af7f78MNWxjzd4LOhSjKGfPnGND27zSP8NDXCVxPJPJmng&oe=6A1F0F4C,2026-06-02T17:13:48.000Z,2026-05-29,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/27904360405834066.jpg,2026-05-28,2026-05-29,,,,,
