row_rank,page_rank,competitor_name,advertiser_id,advertiser_name,advertiser_verified_location,target_country,creative_id,creative_url,creative_format,creative_last_shown_date,regions_shown,variant_index,variant_count,ad_headline,ad_description,ad_cta_text,ad_overlay_text,ad_destination_url,youtube_video_id,youtube_video_url,youtube_video_title,youtube_video_description,youtube_channel_name,youtube_video_duration_s,image_url_at_scrape,aspect_ratio,scrape_run_date,error_tag
45,45,Speak,AR00705977088842137601,"Speakeasy Labs, Inc",United States,IN,CR14774311757321076737,https://adstransparency.google.com/advertiser/AR00705977088842137601/creative/CR14774311757321076737?region=IN,YouTubeVideo,2026-02-18,"2642,2704,2246,2116,2356,2276,2348,2156,2418,2392,2608,2458,2250,2764,2203,2840,2616",3,5,,,,,,,,,,,,,,2026-07-20,html5-banner-no-mp4
46,46,Speak,AR00705977088842137601,"Speakeasy Labs, Inc",United States,IN,CR14774311757321076737,https://adstransparency.google.com/advertiser/AR00705977088842137601/creative/CR14774311757321076737?region=IN,YouTubeVideo,2026-02-18,"2642,2704,2246,2116,2356,2276,2348,2156,2418,2392,2608,2458,2250,2764,2203,2840,2616",4,5,,,,,,,,,,,,,,2026-07-20,html5-banner-no-mp4
47,47,Speak,AR00705977088842137601,"Speakeasy Labs, Inc",United States,IN,CR15187292739940122625,https://adstransparency.google.com/advertiser/AR00705977088842137601/creative/CR15187292739940122625?region=IN,YouTubeVideo,2026-06-09,"2233,2826,2032,2372,2704,2417,2446,2356,2496,2784,2316,2124,2554,2818,2050,2104,2705,2428,2191,2642,2484,2344,2608,2392,2860,2036,2764,2352,2203,2156,2208,2300,2752,2410,2442,2360,2724,2380,2458,2398,2076,2418,2250,2158,2056,2840,2116,2616,2100,2620,2528,2703,2276,2682,2702,2246,2580,2470,2440,2792,2634,2348,2040,2578,2756",0,4,,,,,,,,,,,,,,2026-07-20,html5-banner-no-mp4
48,48,Speak,AR00705977088842137601,"Speakeasy Labs, Inc",United States,IN,CR15187292739940122625,https://adstransparency.google.com/advertiser/AR00705977088842137601/creative/CR15187292739940122625?region=IN,YouTubeVideo,2026-06-09,"2233,2826,2032,2372,2704,2417,2446,2356,2496,2784,2316,2124,2554,2818,2050,2104,2705,2428,2191,2642,2484,2344,2608,2392,2860,2036,2764,2352,2203,2156,2208,2300,2752,2410,2442,2360,2724,2380,2458,2398,2076,2418,2250,2158,2056,2840,2116,2616,2100,2620,2528,2703,2276,2682,2702,2246,2580,2470,2440,2792,2634,2348,2040,2578,2756",1,4,머릿속으로 번역하지 않아도 바로 입밖으로 영어가 튀어나오게 될거예요,,,,,,,,,,,,00:00,2026-07-20,html5-banner-no-mp4
49,49,Speak,AR00705977088842137601,"Speakeasy Labs, Inc",United States,IN,CR15187292739940122625,https://adstransparency.google.com/advertiser/AR00705977088842137601/creative/CR15187292739940122625?region=IN,YouTubeVideo,2026-06-09,"2233,2826,2032,2372,2704,2417,2446,2356,2496,2784,2316,2124,2554,2818,2050,2104,2705,2428,2191,2642,2484,2344,2608,2392,2860,2036,2764,2352,2203,2156,2208,2300,2752,2410,2442,2360,2724,2380,2458,2398,2076,2418,2250,2158,2056,2840,2116,2616,2100,2620,2528,2703,2276,2682,2702,2246,2580,2470,2440,2792,2634,2348,2040,2578,2756",2,4,,,,,,,,,,,,,,2026-07-20,html5-banner-no-mp4
50,50,Speak,AR00705977088842137601,"Speakeasy Labs, Inc",United States,IN,CR15187292739940122625,https://adstransparency.google.com/advertiser/AR00705977088842137601/creative/CR15187292739940122625?region=IN,YouTubeVideo,2026-06-09,"2233,2826,2032,2372,2704,2417,2446,2356,2496,2784,2316,2124,2554,2818,2050,2104,2705,2428,2191,2642,2484,2344,2608,2392,2860,2036,2764,2352,2203,2156,2208,2300,2752,2410,2442,2360,2724,2380,2458,2398,2076,2418,2250,2158,2056,2840,2116,2616,2100,2620,2528,2703,2276,2682,2702,2246,2580,2470,2440,2792,2634,2348,2040,2578,2756",3,4,,,,,,,,,,,,,,2026-07-20,html5-banner-no-mp4
51,51,Speak,AR00705977088842137601,"Speakeasy Labs, Inc",United States,IN,CR15708446064501587969,https://adstransparency.google.com/advertiser/AR00705977088842137601/creative/CR15708446064501587969?region=IN,YouTubeVideo,2026-03-19,"2246,2702,2616,2620,2528,2191,2158,2840,2250,2724,2356,2752,2704,2360,2410,2458,2380,2300,2392,2203,2764,2040,2578,2608,2156,2348,2642,2276,2792,2344",0,4,每天和 Speak 練習英文口說，七天你就可以說出超過一千個句子,,,,,,,,,,,,00:00,2026-07-20,html5-banner-no-mp4
52,52,Speak,AR00705977088842137601,"Speakeasy Labs, Inc",United States,IN,CR15708446064501587969,https://adstransparency.google.com/advertiser/AR00705977088842137601/creative/CR15708446064501587969?region=IN,YouTubeVideo,2026-03-19,"2246,2702,2616,2620,2528,2191,2158,2840,2250,2724,2356,2752,2704,2360,2410,2458,2380,2300,2392,2203,2764,2040,2578,2608,2156,2348,2642,2276,2792,2344",1,4,安裝應用程式 - Speak - 英文口說智慧學習,,,,,,,,,,,,00:00,2026-07-20,html5-banner-no-mp4
53,53,Speak,AR00705977088842137601,"Speakeasy Labs, Inc",United States,IN,CR15708446064501587969,https://adstransparency.google.com/advertiser/AR00705977088842137601/creative/CR15708446064501587969?region=IN,YouTubeVideo,2026-03-19,"2246,2702,2616,2620,2528,2191,2158,2840,2250,2724,2356,2752,2704,2360,2410,2458,2380,2300,2392,2203,2764,2040,2578,2608,2156,2348,2642,2276,2792,2344",2,4,,,,,,,,,,,,,,2026-07-20,html5-banner-no-mp4
54,54,Speak,AR00705977088842137601,"Speakeasy Labs, Inc",United States,IN,CR15708446064501587969,https://adstransparency.google.com/advertiser/AR00705977088842137601/creative/CR15708446064501587969?region=IN,YouTubeVideo,2026-03-19,"2246,2702,2616,2620,2528,2191,2158,2840,2250,2724,2356,2752,2704,2360,2410,2458,2380,2300,2392,2203,2764,2040,2578,2608,2156,2348,2642,2276,2792,2344",3,4,,,,,,,,,,,,,00:00,2026-07-20,html5-banner-no-mp4
55,55,Speak,AR00705977088842137601,"Speakeasy Labs, Inc",United States,IN,CR16557653045580660737,https://adstransparency.google.com/advertiser/AR00705977088842137601/creative/CR16557653045580660737?region=IN,YouTubeVideo,2026-04-07,"2300,2372,2704,2446,2752,2442,2208,2233,2356,2360,2724,2380,2840,2705,2458,2158,2554,2056,2116,2124,2528,2470,2616,2100,2191,2250,2246,2642,2702,2276,2344,2440,2620,2348,2703,2792,2608,2156,2352,2203,2578,2036,2826,2040,2764,2392,2410",0,3,用 Speak 學英文,Category,,,,,,,,,,,00:00,2026-07-20,html5-banner-no-mp4
56,56,Speak,AR00705977088842137601,"Speakeasy Labs, Inc",United States,IN,CR16557653045580660737,https://adstransparency.google.com/advertiser/AR00705977088842137601/creative/CR16557653045580660737?region=IN,YouTubeVideo,2026-04-07,"2300,2372,2704,2446,2752,2442,2208,2233,2356,2360,2724,2380,2840,2705,2458,2158,2554,2056,2116,2124,2528,2470,2616,2100,2191,2250,2246,2642,2702,2276,2344,2440,2620,2348,2703,2792,2608,2156,2352,2203,2578,2036,2826,2040,2764,2392,2410",1,3,用 Speak 學英文,Category,,,,,,,,,,,00:00,2026-07-20,html5-banner-no-mp4
57,57,Speak,AR00705977088842137601,"Speakeasy Labs, Inc",United States,IN,CR16557653045580660737,https://adstransparency.google.com/advertiser/AR00705977088842137601/creative/CR16557653045580660737?region=IN,YouTubeVideo,2026-04-07,"2300,2372,2704,2446,2752,2442,2208,2233,2356,2360,2724,2380,2840,2705,2458,2158,2554,2056,2116,2124,2528,2470,2616,2100,2191,2250,2246,2642,2702,2276,2344,2440,2620,2348,2703,2792,2608,2156,2352,2203,2578,2036,2826,2040,2764,2392,2410",2,3,,,,,,,,,,,,,00:00,2026-07-20,html5-banner-no-mp4
58,58,Speak,AR00705977088842137601,"Speakeasy Labs, Inc",United States,IN,CR17170834995170770945,https://adstransparency.google.com/advertiser/AR00705977088842137601/creative/CR17170834995170770945?region=IN,Image,2025-10-20,"2356,2608,2056,2840,2764,2276,2392,2724,2616,2250,2528,2040,2246,2380",0,3,,,,,,,,,,,,https://tpc.googlesyndication.com/archive/sadbundle/$csp%3Darchive$/1020103393850486603/index.html,,2026-07-20,
59,59,Speak,AR00705977088842137601,"Speakeasy Labs, Inc",United States,IN,CR17170834995170770945,https://adstransparency.google.com/advertiser/AR00705977088842137601/creative/CR17170834995170770945?region=IN,Image,2025-10-20,"2356,2608,2056,2840,2764,2276,2392,2724,2616,2250,2528,2040,2246,2380",1,3,,,,,,,,,,,,https://tpc.googlesyndication.com/archive/sadbundle/$csp%3Darchive$/10566854676225311569/index.html,,2026-07-20,
60,60,Speak,AR00705977088842137601,"Speakeasy Labs, Inc",United States,IN,CR17170834995170770945,https://adstransparency.google.com/advertiser/AR00705977088842137601/creative/CR17170834995170770945?region=IN,Image,2025-10-20,"2356,2608,2056,2840,2764,2276,2392,2724,2616,2250,2528,2040,2246,2380",2,3,,,,,,,,,,,,https://tpc.googlesyndication.com/archive/sadbundle/$csp%3Darchive$/5019657497837332174/index.html,,2026-07-20,
61,61,Speak,AR00705977088842137601,"Speakeasy Labs, Inc",United States,IN,CR18123795758917353473,https://adstransparency.google.com/advertiser/AR00705977088842137601/creative/CR18123795758917353473?region=IN,YouTubeVideo,2026-07-19,"2663,2076,2348,2840,2630,2250,2591,2156,2246,2484,2276,2642,2792,2170,2440,2608,2704,2188,2300,2208,2352,2410,2392,2203,2764,2578,2826,2040,2724,2196,2604,2032,2442,2752,2380,2372,2233,2356,2470,2528,2214,2620,2360,2124,2705,2100,2616,2191,2056",0,4,Speak Spanish in 2.5 Months,CATEGORY,,,,,,,,,,,00:00,2026-07-20,html5-banner-no-mp4
62,62,Speak,AR00705977088842137601,"Speakeasy Labs, Inc",United States,IN,CR18123795758917353473,https://adstransparency.google.com/advertiser/AR00705977088842137601/creative/CR18123795758917353473?region=IN,YouTubeVideo,2026-07-19,"2663,2076,2348,2840,2630,2250,2591,2156,2246,2484,2276,2642,2792,2170,2440,2608,2704,2188,2300,2208,2352,2410,2392,2203,2764,2578,2826,2040,2724,2196,2604,2032,2442,2752,2380,2372,2233,2356,2470,2528,2214,2620,2360,2124,2705,2100,2616,2191,2056",1,4,Speak Spanish in 2.5 Months,CATEGORY,,,,,,,,,,,00:00,2026-07-20,html5-banner-no-mp4
63,63,Speak,AR00705977088842137601,"Speakeasy Labs, Inc",United States,IN,CR18123795758917353473,https://adstransparency.google.com/advertiser/AR00705977088842137601/creative/CR18123795758917353473?region=IN,YouTubeVideo,2026-07-19,"2663,2076,2348,2840,2630,2250,2591,2156,2246,2484,2276,2642,2792,2170,2440,2608,2704,2188,2300,2208,2352,2410,2392,2203,2764,2578,2826,2040,2724,2196,2604,2032,2442,2752,2380,2372,2233,2356,2470,2528,2214,2620,2360,2124,2705,2100,2616,2191,2056",2,4,,,,,,,,,,,,,00:00,2026-07-20,html5-banner-no-mp4
64,64,Speak,AR00705977088842137601,"Speakeasy Labs, Inc",United States,IN,CR18123795758917353473,https://adstransparency.google.com/advertiser/AR00705977088842137601/creative/CR18123795758917353473?region=IN,YouTubeVideo,2026-07-19,"2663,2076,2348,2840,2630,2250,2591,2156,2246,2484,2276,2642,2792,2170,2440,2608,2704,2188,2300,2208,2352,2410,2392,2203,2764,2578,2826,2040,2724,2196,2604,2032,2442,2752,2380,2372,2233,2356,2470,2528,2214,2620,2360,2124,2705,2100,2616,2191,2056",3,4,,,,,,,,,,,,,,2026-07-20,html5-banner-no-mp4
