row_rank,page_rank,competitor_name,advertiser_id,advertiser_name,advertiser_verified_location,target_country,creative_id,creative_url,creative_format,creative_last_shown_date,regions_shown,variant_index,variant_count,ad_headline,ad_description,ad_cta_text,ad_overlay_text,ad_destination_url,youtube_video_id,youtube_video_url,youtube_video_title,youtube_video_description,youtube_channel_name,youtube_video_duration_s,image_url_at_scrape,aspect_ratio,scrape_run_date,error_tag
44,44,Speak,AR00705977088842137601,"Speakeasy Labs, Inc",United States,IN,CR11982852120391974913,https://adstransparency.google.com/advertiser/AR00705977088842137601/creative/CR11982852120391974913?region=IN,YouTubeVideo,2026-03-12,"2616,2703,2620,2702,2170,2638,2804,2484,2642,2608,2764,2834,2036,2203,2208,2300,2392,2512,2352,2788,2356,2233,2372,2312,2784,2196,2566,2480,2268,2462,2705,2818,2276,2191,2246,2792,2112,2428,2499,2124,2440,2474,2144,2040,2132,2756,2578,2826,2348,2704,2458,2360,2404,2752,2214,2442,2070,2504,2380,2250,2056,2840,2076,2724,2470,2008,2528,2100",0,4,,,,,,,,,,,,,,2026-07-13,html5-banner-no-mp4
45,45,Speak,AR00705977088842137601,"Speakeasy Labs, Inc",United States,IN,CR11982852120391974913,https://adstransparency.google.com/advertiser/AR00705977088842137601/creative/CR11982852120391974913?region=IN,YouTubeVideo,2026-03-12,"2616,2703,2620,2702,2170,2638,2804,2484,2642,2608,2764,2834,2036,2203,2208,2300,2392,2512,2352,2788,2356,2233,2372,2312,2784,2196,2566,2480,2268,2462,2705,2818,2276,2191,2246,2792,2112,2428,2499,2124,2440,2474,2144,2040,2132,2756,2578,2826,2348,2704,2458,2360,2404,2752,2214,2442,2070,2504,2380,2250,2056,2840,2076,2724,2470,2008,2528,2100",1,4,,,,,,,,,,,,,,2026-07-13,html5-banner-no-mp4
46,46,Speak,AR00705977088842137601,"Speakeasy Labs, Inc",United States,IN,CR11982852120391974913,https://adstransparency.google.com/advertiser/AR00705977088842137601/creative/CR11982852120391974913?region=IN,YouTubeVideo,2026-03-12,"2616,2703,2620,2702,2170,2638,2804,2484,2642,2608,2764,2834,2036,2203,2208,2300,2392,2512,2352,2788,2356,2233,2372,2312,2784,2196,2566,2480,2268,2462,2705,2818,2276,2191,2246,2792,2112,2428,2499,2124,2440,2474,2144,2040,2132,2756,2578,2826,2348,2704,2458,2360,2404,2752,2214,2442,2070,2504,2380,2250,2056,2840,2076,2724,2470,2008,2528,2100",2,4,Zainstaluj,,,,,,,,,,,,00:00,2026-07-13,html5-banner-no-mp4
47,47,Speak,AR00705977088842137601,"Speakeasy Labs, Inc",United States,IN,CR11982852120391974913,https://adstransparency.google.com/advertiser/AR00705977088842137601/creative/CR11982852120391974913?region=IN,YouTubeVideo,2026-03-12,"2616,2703,2620,2702,2170,2638,2804,2484,2642,2608,2764,2834,2036,2203,2208,2300,2392,2512,2352,2788,2356,2233,2372,2312,2784,2196,2566,2480,2268,2462,2705,2818,2276,2191,2246,2792,2112,2428,2499,2124,2440,2474,2144,2040,2132,2756,2578,2826,2348,2704,2458,2360,2404,2752,2214,2442,2070,2504,2380,2250,2056,2840,2076,2724,2470,2008,2528,2100",3,4,,,,,,,,,,,,,,2026-07-13,html5-banner-no-mp4
48,48,Speak,AR00705977088842137601,"Speakeasy Labs, Inc",United States,IN,CR12027842710271426561,https://adstransparency.google.com/advertiser/AR00705977088842137601/creative/CR12027842710271426561?region=IN,YouTubeVideo,2025-07-16,"2528,2620,2246,2702,2191,2703,2276,2470,2792,2642,2144,2344,2156,2348,2764,2392,2608,2203,2578,2704,2300,2040,2208,2233,2380,2752,2458,2360,2372,2410,2356,2724,2840,2056,2250,2158,2100,2616",0,4,,,,,,,,,,,,,,2026-07-13,html5-banner-no-mp4
49,49,Speak,AR00705977088842137601,"Speakeasy Labs, Inc",United States,IN,CR12027842710271426561,https://adstransparency.google.com/advertiser/AR00705977088842137601/creative/CR12027842710271426561?region=IN,YouTubeVideo,2025-07-16,"2528,2620,2246,2702,2191,2703,2276,2470,2792,2642,2144,2344,2156,2348,2764,2392,2608,2203,2578,2704,2300,2040,2208,2233,2380,2752,2458,2360,2372,2410,2356,2724,2840,2056,2250,2158,2100,2616",1,4,,,,,,,,,,,,,,2026-07-13,html5-banner-no-mp4
50,50,Speak,AR00705977088842137601,"Speakeasy Labs, Inc",United States,IN,CR12027842710271426561,https://adstransparency.google.com/advertiser/AR00705977088842137601/creative/CR12027842710271426561?region=IN,YouTubeVideo,2025-07-16,"2528,2620,2246,2702,2191,2703,2276,2470,2792,2642,2144,2344,2156,2348,2764,2392,2608,2203,2578,2704,2300,2040,2208,2233,2380,2752,2458,2360,2372,2410,2356,2724,2840,2056,2250,2158,2100,2616",2,4,,,,,,,,,,,,,00:00,2026-07-13,html5-banner-no-mp4
51,51,Speak,AR00705977088842137601,"Speakeasy Labs, Inc",United States,IN,CR12027842710271426561,https://adstransparency.google.com/advertiser/AR00705977088842137601/creative/CR12027842710271426561?region=IN,YouTubeVideo,2025-07-16,"2528,2620,2246,2702,2191,2703,2276,2470,2792,2642,2144,2344,2156,2348,2764,2392,2608,2203,2578,2704,2300,2040,2208,2233,2380,2752,2458,2360,2372,2410,2356,2724,2840,2056,2250,2158,2100,2616",3,4,,,,,,,,,,,,,,2026-07-13,html5-banner-no-mp4
52,52,Speak,AR00705977088842137601,"Speakeasy Labs, Inc",United States,IN,CR13050314015010455553,https://adstransparency.google.com/advertiser/AR00705977088842137601/creative/CR13050314015010455553?region=IN,Image,2025-10-20,"2203,2586,2840,2724,2348,2608,2276,2380,2792,2360,2356,2050,2300,2528,2616,2392,2764,2250",0,3,,,,,,,,,,,,https://tpc.googlesyndication.com/archive/sadbundle/$csp%3Darchive$/11742459547391216960/index.html,,2026-07-13,
53,53,Speak,AR00705977088842137601,"Speakeasy Labs, Inc",United States,IN,CR13050314015010455553,https://adstransparency.google.com/advertiser/AR00705977088842137601/creative/CR13050314015010455553?region=IN,Image,2025-10-20,"2203,2586,2840,2724,2348,2608,2276,2380,2792,2360,2356,2050,2300,2528,2616,2392,2764,2250",1,3,,,,,,,,,,,,https://tpc.googlesyndication.com/archive/sadbundle/$csp%3Darchive$/1112915415258922623/index.html,,2026-07-13,
54,54,Speak,AR00705977088842137601,"Speakeasy Labs, Inc",United States,IN,CR13050314015010455553,https://adstransparency.google.com/advertiser/AR00705977088842137601/creative/CR13050314015010455553?region=IN,Image,2025-10-20,"2203,2586,2840,2724,2348,2608,2276,2380,2792,2360,2356,2050,2300,2528,2616,2392,2764,2250",2,3,,,,,,,,,,,,https://tpc.googlesyndication.com/archive/sadbundle/$csp%3Darchive$/15353461368170150081/index.html,,2026-07-13,
55,55,Speak,AR00705977088842137601,"Speakeasy Labs, Inc",United States,IN,CR14774311757321076737,https://adstransparency.google.com/advertiser/AR00705977088842137601/creative/CR14774311757321076737?region=IN,YouTubeVideo,2026-02-18,"2246,2642,2608,2458,2356,2250,2616,2203,2840,2116,2704,2764,2392,2418,2348,2276,2156",0,5,,,,,,,,,,,,,,2026-07-13,html5-banner-no-mp4
56,56,Speak,AR00705977088842137601,"Speakeasy Labs, Inc",United States,IN,CR14774311757321076737,https://adstransparency.google.com/advertiser/AR00705977088842137601/creative/CR14774311757321076737?region=IN,YouTubeVideo,2026-02-18,"2246,2642,2608,2458,2356,2250,2616,2203,2840,2116,2704,2764,2392,2418,2348,2276,2156",1,5,Cài đặt,,,,,,,,,,,,00:00,2026-07-13,html5-banner-no-mp4
57,57,Speak,AR00705977088842137601,"Speakeasy Labs, Inc",United States,IN,CR14774311757321076737,https://adstransparency.google.com/advertiser/AR00705977088842137601/creative/CR14774311757321076737?region=IN,YouTubeVideo,2026-02-18,"2246,2642,2608,2458,2356,2250,2616,2203,2840,2116,2704,2764,2392,2418,2348,2276,2156",2,5,Cài đặt,,,,,,,,,,,,00:00,2026-07-13,html5-banner-no-mp4
58,58,Speak,AR00705977088842137601,"Speakeasy Labs, Inc",United States,IN,CR14774311757321076737,https://adstransparency.google.com/advertiser/AR00705977088842137601/creative/CR14774311757321076737?region=IN,YouTubeVideo,2026-02-18,"2246,2642,2608,2458,2356,2250,2616,2203,2840,2116,2704,2764,2392,2418,2348,2276,2156",3,5,,,,,,,,,,,,,,2026-07-13,html5-banner-no-mp4
59,59,Speak,AR00705977088842137601,"Speakeasy Labs, Inc",United States,IN,CR14774311757321076737,https://adstransparency.google.com/advertiser/AR00705977088842137601/creative/CR14774311757321076737?region=IN,YouTubeVideo,2026-02-18,"2246,2642,2608,2458,2356,2250,2616,2203,2840,2116,2704,2764,2392,2418,2348,2276,2156",4,5,,,,,,,,,,,,,,2026-07-13,html5-banner-no-mp4
60,60,Speak,AR00705977088842137601,"Speakeasy Labs, Inc",United States,IN,CR15187292739940122625,https://adstransparency.google.com/advertiser/AR00705977088842137601/creative/CR15187292739940122625?region=IN,YouTubeVideo,2026-06-09,"2818,2050,2440,2580,2191,2246,2682,2276,2792,2634,2040,2826,2578,2756,2348,2360,2704,2752,2442,2380,2418,2724,2398,2458,2250,2158,2056,2100,2076,2620,2703,2616,2470,2528,2116,2344,2702,2840,2484,2642,2156,2036,2764,2392,2860,2352,2203,2300,2608,2208,2417,2410,2233,2372,2446,2032,2784,2356,2496,2316,2554,2705,2104,2428,2124",0,4,,,,,,,,,,,,,,2026-07-13,html5-banner-no-mp4
61,61,Speak,AR00705977088842137601,"Speakeasy Labs, Inc",United States,IN,CR15187292739940122625,https://adstransparency.google.com/advertiser/AR00705977088842137601/creative/CR15187292739940122625?region=IN,YouTubeVideo,2026-06-09,"2818,2050,2440,2580,2191,2246,2682,2276,2792,2634,2040,2826,2578,2756,2348,2360,2704,2752,2442,2380,2418,2724,2398,2458,2250,2158,2056,2100,2076,2620,2703,2616,2470,2528,2116,2344,2702,2840,2484,2642,2156,2036,2764,2392,2860,2352,2203,2300,2608,2208,2417,2410,2233,2372,2446,2032,2784,2356,2496,2316,2554,2705,2104,2428,2124",1,4,머릿속으로 번역하지 않아도 바로 입밖으로 영어가 튀어나오게 될거예요,,,,,,,,,,,,00:00,2026-07-13,html5-banner-no-mp4
62,62,Speak,AR00705977088842137601,"Speakeasy Labs, Inc",United States,IN,CR15187292739940122625,https://adstransparency.google.com/advertiser/AR00705977088842137601/creative/CR15187292739940122625?region=IN,YouTubeVideo,2026-06-09,"2818,2050,2440,2580,2191,2246,2682,2276,2792,2634,2040,2826,2578,2756,2348,2360,2704,2752,2442,2380,2418,2724,2398,2458,2250,2158,2056,2100,2076,2620,2703,2616,2470,2528,2116,2344,2702,2840,2484,2642,2156,2036,2764,2392,2860,2352,2203,2300,2608,2208,2417,2410,2233,2372,2446,2032,2784,2356,2496,2316,2554,2705,2104,2428,2124",2,4,,,,,,,,,,,,,,2026-07-13,html5-banner-no-mp4
63,63,Speak,AR00705977088842137601,"Speakeasy Labs, Inc",United States,IN,CR15187292739940122625,https://adstransparency.google.com/advertiser/AR00705977088842137601/creative/CR15187292739940122625?region=IN,YouTubeVideo,2026-06-09,"2818,2050,2440,2580,2191,2246,2682,2276,2792,2634,2040,2826,2578,2756,2348,2360,2704,2752,2442,2380,2418,2724,2398,2458,2250,2158,2056,2100,2076,2620,2703,2616,2470,2528,2116,2344,2702,2840,2484,2642,2156,2036,2764,2392,2860,2352,2203,2300,2608,2208,2417,2410,2233,2372,2446,2032,2784,2356,2496,2316,2554,2705,2104,2428,2124",3,4,,,,,,,,,,,,,,2026-07-13,html5-banner-no-mp4
64,64,Speak,AR00705977088842137601,"Speakeasy Labs, Inc",United States,IN,CR15708446064501587969,https://adstransparency.google.com/advertiser/AR00705977088842137601/creative/CR15708446064501587969?region=IN,YouTubeVideo,2026-03-19,"2642,2608,2616,2620,2250,2528,2191,2702,2840,2158,2356,2724,2300,2360,2410,2752,2458,2380,2764,2040,2578,2203,2392,2156,2704,2348,2344,2276,2792,2246",0,4,每天和 Speak 練習英文口說，七天你就可以說出超過一千個句子,,,,,,,,,,,,00:00,2026-07-13,html5-banner-no-mp4
65,65,Speak,AR00705977088842137601,"Speakeasy Labs, Inc",United States,IN,CR15708446064501587969,https://adstransparency.google.com/advertiser/AR00705977088842137601/creative/CR15708446064501587969?region=IN,YouTubeVideo,2026-03-19,"2642,2608,2616,2620,2250,2528,2191,2702,2840,2158,2356,2724,2300,2360,2410,2752,2458,2380,2764,2040,2578,2203,2392,2156,2704,2348,2344,2276,2792,2246",1,4,安裝應用程式 - Speak - 英文口說智慧學習,,,,,,,,,,,,00:00,2026-07-13,html5-banner-no-mp4
66,66,Speak,AR00705977088842137601,"Speakeasy Labs, Inc",United States,IN,CR15708446064501587969,https://adstransparency.google.com/advertiser/AR00705977088842137601/creative/CR15708446064501587969?region=IN,YouTubeVideo,2026-03-19,"2642,2608,2616,2620,2250,2528,2191,2702,2840,2158,2356,2724,2300,2360,2410,2752,2458,2380,2764,2040,2578,2203,2392,2156,2704,2348,2344,2276,2792,2246",2,4,,,,,,,,,,,,,,2026-07-13,html5-banner-no-mp4
67,67,Speak,AR00705977088842137601,"Speakeasy Labs, Inc",United States,IN,CR15708446064501587969,https://adstransparency.google.com/advertiser/AR00705977088842137601/creative/CR15708446064501587969?region=IN,YouTubeVideo,2026-03-19,"2642,2608,2616,2620,2250,2528,2191,2702,2840,2158,2356,2724,2300,2360,2410,2752,2458,2380,2764,2040,2578,2203,2392,2156,2704,2348,2344,2276,2792,2246",3,4,,,,,,,,,,,,,00:00,2026-07-13,html5-banner-no-mp4
68,68,Speak,AR00705977088842137601,"Speakeasy Labs, Inc",United States,IN,CR16557653045580660737,https://adstransparency.google.com/advertiser/AR00705977088842137601/creative/CR16557653045580660737?region=IN,YouTubeVideo,2026-04-07,"2392,2704,2724,2578,2040,2356,2360,2372,2752,2442,2233,2528,2616,2446,2702,2191,2458,2380,2116,2124,2100,2158,2554,2470,2250,2705,2620,2056,2703,2156,2840,2348,2246,2642,2608,2276,2792,2344,2410,2300,2440,2208,2203,2764,2036,2826,2352",0,3,用 Speak 學英文,Category,,,,,,,,,,,00:00,2026-07-13,html5-banner-no-mp4
69,69,Speak,AR00705977088842137601,"Speakeasy Labs, Inc",United States,IN,CR16557653045580660737,https://adstransparency.google.com/advertiser/AR00705977088842137601/creative/CR16557653045580660737?region=IN,YouTubeVideo,2026-04-07,"2392,2704,2724,2578,2040,2356,2360,2372,2752,2442,2233,2528,2616,2446,2702,2191,2458,2380,2116,2124,2100,2158,2554,2470,2250,2705,2620,2056,2703,2156,2840,2348,2246,2642,2608,2276,2792,2344,2410,2300,2440,2208,2203,2764,2036,2826,2352",1,3,用 Speak 學英文,Category,,,,,,,,,,,00:00,2026-07-13,html5-banner-no-mp4
70,70,Speak,AR00705977088842137601,"Speakeasy Labs, Inc",United States,IN,CR16557653045580660737,https://adstransparency.google.com/advertiser/AR00705977088842137601/creative/CR16557653045580660737?region=IN,YouTubeVideo,2026-04-07,"2392,2704,2724,2578,2040,2356,2360,2372,2752,2442,2233,2528,2616,2446,2702,2191,2458,2380,2116,2124,2100,2158,2554,2470,2250,2705,2620,2056,2703,2156,2840,2348,2246,2642,2608,2276,2792,2344,2410,2300,2440,2208,2203,2764,2036,2826,2352",2,3,,,,,,,,,,,,,00:00,2026-07-13,html5-banner-no-mp4
71,71,Speak,AR00705977088842137601,"Speakeasy Labs, Inc",United States,IN,CR17170834995170770945,https://adstransparency.google.com/advertiser/AR00705977088842137601/creative/CR17170834995170770945?region=IN,Image,2025-10-20,"2380,2764,2608,2056,2840,2392,2276,2356,2724,2616,2250,2528,2246,2040",0,3,,,,,,,,,,,,https://tpc.googlesyndication.com/archive/sadbundle/$csp%3Darchive$/1020103393850486603/index.html,,2026-07-13,
72,72,Speak,AR00705977088842137601,"Speakeasy Labs, Inc",United States,IN,CR17170834995170770945,https://adstransparency.google.com/advertiser/AR00705977088842137601/creative/CR17170834995170770945?region=IN,Image,2025-10-20,"2380,2764,2608,2056,2840,2392,2276,2356,2724,2616,2250,2528,2246,2040",1,3,,,,,,,,,,,,https://tpc.googlesyndication.com/archive/sadbundle/$csp%3Darchive$/10566854676225311569/index.html,,2026-07-13,
73,73,Speak,AR00705977088842137601,"Speakeasy Labs, Inc",United States,IN,CR17170834995170770945,https://adstransparency.google.com/advertiser/AR00705977088842137601/creative/CR17170834995170770945?region=IN,Image,2025-10-20,"2380,2764,2608,2056,2840,2392,2276,2356,2724,2616,2250,2528,2246,2040",2,3,,,,,,,,,,,,https://tpc.googlesyndication.com/archive/sadbundle/$csp%3Darchive$/5019657497837332174/index.html,,2026-07-13,
74,74,Speak,AR00705977088842137601,"Speakeasy Labs, Inc",United States,IN,CR18123795758917353473,https://adstransparency.google.com/advertiser/AR00705977088842137601/creative/CR18123795758917353473?region=IN,YouTubeVideo,2026-07-08,"2608,2528,2188,2276,2170,2620,2100,2440,2484,2124,2191,2246,2705,2056,2470,2630,2616,2076,2250,2840,2196,2724,2663,2360,2356,2372,2442,2752,2233,2208,2032,2300,2214,2410,2203,2380,2764,2826,2392,2352,2578,2040,2591,2156,2704,2348,2604,2642,2792",0,4,Speak Spanish in 2.5 Months,CATEGORY,,,,,,,,,,,00:00,2026-07-13,html5-banner-no-mp4
75,75,Speak,AR00705977088842137601,"Speakeasy Labs, Inc",United States,IN,CR18123795758917353473,https://adstransparency.google.com/advertiser/AR00705977088842137601/creative/CR18123795758917353473?region=IN,YouTubeVideo,2026-07-08,"2608,2528,2188,2276,2170,2620,2100,2440,2484,2124,2191,2246,2705,2056,2470,2630,2616,2076,2250,2840,2196,2724,2663,2360,2356,2372,2442,2752,2233,2208,2032,2300,2214,2410,2203,2380,2764,2826,2392,2352,2578,2040,2591,2156,2704,2348,2604,2642,2792",1,4,Speak Spanish in 2.5 Months,CATEGORY,,,,,,,,,,,00:00,2026-07-13,html5-banner-no-mp4
76,76,Speak,AR00705977088842137601,"Speakeasy Labs, Inc",United States,IN,CR18123795758917353473,https://adstransparency.google.com/advertiser/AR00705977088842137601/creative/CR18123795758917353473?region=IN,YouTubeVideo,2026-07-08,"2608,2528,2188,2276,2170,2620,2100,2440,2484,2124,2191,2246,2705,2056,2470,2630,2616,2076,2250,2840,2196,2724,2663,2360,2356,2372,2442,2752,2233,2208,2032,2300,2214,2410,2203,2380,2764,2826,2392,2352,2578,2040,2591,2156,2704,2348,2604,2642,2792",2,4,,,,,,,,,,,,,,2026-07-13,html5-banner-no-mp4
77,77,Speak,AR00705977088842137601,"Speakeasy Labs, Inc",United States,IN,CR18123795758917353473,https://adstransparency.google.com/advertiser/AR00705977088842137601/creative/CR18123795758917353473?region=IN,YouTubeVideo,2026-07-08,"2608,2528,2188,2276,2170,2620,2100,2440,2484,2124,2191,2246,2705,2056,2470,2630,2616,2076,2250,2840,2196,2724,2663,2360,2356,2372,2442,2752,2233,2208,2032,2300,2214,2410,2203,2380,2764,2826,2392,2352,2578,2040,2591,2156,2704,2348,2604,2642,2792",3,4,,,,,,,,,,,,,,2026-07-13,html5-banner-no-mp4
